"Year","region","name","state","cbsa","rp","tax_rate","vac_rate","interp_rp","interp_tax","interp_vac","net_yield","extrap_tax_1","net_yield_1","extrap_tax_0.5","net_yield_0.5"
2003,19100," Dallas-Fort Worth-Arlington, TX","TX",19124,0.108510605624737,NA,0.0875671447549388,0.108510605624737,17.4538266666667,0.0875671447549388,0.0652405421022083,17.4538266666667,0.0652405421022083,17.4538266666667,0.0652405421022083
2004,19100," Dallas-Fort Worth-Arlington, TX","TX",19124,NA,NA,NA,0.109027269046938,17.8118133333333,0.12027792666903,0.0619928038521115,17.8118133333333,0.0619928038521115,17.8118133333333,0.0619928038521115
2005,19100," Dallas-Fort Worth-Arlington, TX","TX",19124,0.10954393246914,18.1698,0.152988708583121,0.10954393246914,18.1698,0.152988708583121,0.0587135056745578,18.1698,0.0587135056745578,18.1698,0.0587135056745578
2006,19100," Dallas-Fort Worth-Arlington, TX","TX",19124,NA,NA,NA,0.103277245424409,18.3084,0.12883801735664,0.0559477186704399,18.3084,0.0559477186704399,18.3084,0.0559477186704399
2007,19100," Dallas-Fort Worth-Arlington, TX","TX",19124,0.0970105583796787,NA,0.10468732613016,0.0970105583796787,18.447,0.10468732613016,0.0528993103423013,18.447,0.0528993103423013,18.447,0.0528993103423013
2008,19100," Dallas-Fort Worth-Arlington, TX","TX",19124,NA,NA,NA,0.103562471618098,18.5856,0.0845697649905584,0.0601830980959146,18.5856,0.0601830980959146,18.5856,0.0601830980959146
2009,19100," Dallas-Fort Worth-Arlington, TX","TX",19124,0.110114384856517,NA,0.0644522038509568,0.110114384856517,18.7242,0.0644522038509568,0.0677130250707288,18.7242,0.0677130250707288,18.7242,0.0677130250707288
2010,19100," Dallas-Fort Worth-Arlington, TX","TX",19124,NA,NA,NA,0.113536800313644,18.8628,0.0828716939950379,0.0686113393163759,18.8628,0.0686113393163759,18.8628,0.0686113393163759
2011,19100," Dallas-Fort Worth-Arlington, TX","TX",19124,0.116959215770771,NA,0.101291184139119,0.116959215770771,19.0014,0.101291184139119,0.0693919342574559,19.0014,0.0693919342574559,19.0014,0.0693919342574559
2012,19100," Dallas-Fort Worth-Arlington, TX","TX",19124,NA,19.14,NA,0.105108799107192,19.14,0.0820291188833394,0.0611997409671144,19.14,0.0611997409671144,19.14,0.0611997409671144
2013,19100," Dallas-Fort Worth-Arlington, TX","TX",19124,0.0932583824436129,NA,0.0627670536275598,0.0932583824436129,19.14,0.0627670536275598,0.0527198884185871,19.282766021066,0.0525771223975211,19.211383010533,0.0526485054080541
2014,19100," Dallas-Fort Worth-Arlington, TX","TX",19124,NA,NA,NA,0.099699863358429,19.14,0.0588232007064165,0.0587239246393523,19.42659693956,0.0584373276997923,19.283032245423,0.0585808923939293
2015,19100," Dallas-Fort Worth-Arlington, TX","TX",19124,0.106141344273245,NA,0.0548793477852732,0.106141344273245,19.14,0.0548793477852732,0.0647754007627717,19.5715006985941,0.0643439000641776,19.354948697559,0.0645604520652127
2016,19100," Dallas-Fort Worth-Arlington, TX","TX",19124,NA,NA,NA,0.0994097686999187,19.14,0.0644069975131528,0.0579507143069719,19.7174853005288,0.0573732290064432,19.4271333635331,0.0576635809434389
2017,19100," Dallas-Fort Worth-Arlington, TX","TX",19124,0.0926781931265924,NA,0.0739346472410325,0.0926781931265924,19.14,0.0739346472410325,0.0512457955934427,19.864558807414,0.0505212367860287,19.499587243654,0.0508862083497887
2018,19100," Dallas-Fort Worth-Arlington, TX","TX",19124,NA,NA,NA,0.0851017110993557,19.14,0.0609633544609526,0.0457253519616314,20.0127293414352,0.0448526226201962,19.5723113419614,0.0452930406196701
2019,19100," Dallas-Fort Worth-Arlington, TX","TX",19124,0.0775252290721191,NA,0.0479920616808728,0.0775252290721191,19.14,0.0479920616808728,0.0400213862958372,20.1620050853614,0.0389993812104758,19.6453066662393,0.039516079629598
2020,19100," Dallas-Fort Worth-Arlington, TX","TX",19124,NA,NA,NA,0.0775252290721191,19.14,0.0479920616808728,0.0400213862958372,20.3123942829973,0.03884899201284,19.7185742280303,0.0394428120678069
1985,19820," Detroit-Warren-Dearborn, MI","MI",19804,0.0899515564224834,23.79,0.0793390662537863,0.0899515564224834,23.79,0.0793390662537863,0.0437842571234324,23.79,0.0437842571234324,23.79,0.0437842571234324
1986,19820," Detroit-Warren-Dearborn, MI","MI",19804,NA,NA,NA,0.0918190275567349,23.79,0.0520813717752079,0.0477264157578506,23.79,0.0477264157578506,23.79,0.0477264157578506
1987,19820," Detroit-Warren-Dearborn, MI","MI",19804,0.0936864986909863,NA,0.0248236772966296,0.0936864986909863,23.79,0.0248236772966296,0.0517636305753376,23.79,0.0517636305753376,23.79,0.0517636305753376
1988,19820," Detroit-Warren-Dearborn, MI","MI",19804,NA,NA,NA,0.0930241142254991,23.79,0.0501326669757412,0.0489622616752359,23.79,0.0489622616752359,23.79,0.0489622616752359
1989,19820," Detroit-Warren-Dearborn, MI","MI",19804,0.0923617297600118,NA,0.0754416566548528,0.0923617297600118,23.79,0.0754416566548528,0.0461921983945951,23.79,0.0461921983945951,23.79,0.0461921983945951
1990,19820," Detroit-Warren-Dearborn, MI","MI",19804,NA,23.79,NA,0.0923621806810788,23.79,0.0585671893957901,0.0476478175506762,23.79,0.0476478175506762,23.79,0.0476478175506762
1991,19820," Detroit-Warren-Dearborn, MI","MI",19804,0.0923626316021459,NA,0.0416927221367274,0.0923626316021459,23.0282933333333,0.0416927221367274,0.0498651575825692,23.0282933333333,0.0498651575825692,23.0282933333333,0.0498651575825692
1992,19820," Detroit-Warren-Dearborn, MI","MI",19804,NA,NA,NA,0.0912312843329703,22.2665866666667,0.0737907512944367,0.0468803717608693,22.2665866666667,0.0468803717608693,22.2665866666667,0.0468803717608693
1993,19820," Detroit-Warren-Dearborn, MI","MI",19804,0.0900999370637947,NA,0.105888780452146,0.0900999370637947,21.50488,0.105888780452146,0.0439633987356982,21.50488,0.0439633987356982,21.50488,0.0439633987356982
1994,19820," Detroit-Warren-Dearborn, MI","MI",19804,NA,NA,NA,0.0856101591158091,20.7431733333333,0.0952775687420313,0.0418250954674024,20.7431733333333,0.0418250954674024,20.7431733333333,0.0418250954674024
1995,19820," Detroit-Warren-Dearborn, MI","MI",19804,0.0811203811678235,NA,0.0846663570319166,0.0811203811678235,19.9814666666667,0.0846663570319166,0.0395978255575547,19.9814666666667,0.0395978255575547,19.9814666666667,0.0395978255575547
1996,19820," Detroit-Warren-Dearborn, MI","MI",19804,NA,NA,NA,0.0758432401878068,19.21976,0.0983495001700788,0.0348804698974418,19.21976,0.0348804698974418,19.21976,0.0348804698974418
1997,19820," Detroit-Warren-Dearborn, MI","MI",19804,0.0705660992077902,NA,0.112032643308241,0.0705660992077902,18.4580533333333,0.112032643308241,0.0302979552238319,18.4580533333333,0.0302979552238319,18.4580533333333,0.0302979552238319
1998,19820," Detroit-Warren-Dearborn, MI","MI",19804,NA,NA,NA,0.0701042258961077,17.6963466666667,0.0932845184818747,0.0319039081590663,17.6963466666667,0.0319039081590663,17.6963466666667,0.0319039081590663
1999,19820," Detroit-Warren-Dearborn, MI","MI",19804,0.0696423525844251,NA,0.0745363936555084,0.0696423525844251,16.93464,0.0745363936555084,0.0334936907949752,16.93464,0.0334936907949752,16.93464,0.0334936907949752
2000,19820," Detroit-Warren-Dearborn, MI","MI",19804,NA,NA,NA,0.0663536312753903,16.1729333333333,0.0734259989574776,0.0314823895417614,16.1729333333333,0.0314823895417614,16.1729333333333,0.0314823895417614
2001,19820," Detroit-Warren-Dearborn, MI","MI",19804,0.0630649099663555,NA,0.0723156042594468,0.0630649099663555,15.4112266666667,0.0723156042594468,0.0294642689569942,15.4112266666667,0.0294642689569942,15.4112266666667,0.0294642689569942
2002,19820," Detroit-Warren-Dearborn, MI","MI",19804,NA,NA,NA,0.0637432598549322,14.64952,0.0742014879291938,0.0307013057052367,14.64952,0.0307013057052367,14.64952,0.0307013057052367
2003,19820," Detroit-Warren-Dearborn, MI","MI",19804,0.0644216097435089,NA,0.0760873715989407,0.0644216097435089,13.8878133333333,0.0760873715989407,0.0319359535092432,13.8878133333333,0.0319359535092432,13.8878133333333,0.0319359535092432
2004,19820," Detroit-Warren-Dearborn, MI","MI",19804,NA,NA,NA,0.0629877834678483,13.1261066666667,0.0903921974788998,0.0306194685512189,13.1261066666667,0.0306194685512189,13.1261066666667,0.0306194685512189
2005,19820," Detroit-Warren-Dearborn, MI","MI",19804,0.0615539571921876,12.3644,0.104697023358859,0.0615539571921876,12.3644,0.104697023358859,0.0293412851533958,12.3644,0.0293412851533958,12.3644,0.0293412851533958
2006,19820," Detroit-Warren-Dearborn, MI","MI",19804,NA,NA,NA,0.0624772045990189,13.2080571428571,0.121438349607015,0.0282928068038278,13.2080571428571,0.0282928068038278,13.2080571428571,0.0282928068038278
2007,19820," Detroit-Warren-Dearborn, MI","MI",19804,0.0634004520058502,NA,0.138179675855172,0.0634004520058502,14.0517142857143,0.138179675855172,0.0272154651989583,14.0517142857143,0.0272154651989583,14.0517142857143,0.0272154651989583
2008,19820," Detroit-Warren-Dearborn, MI","MI",19804,NA,NA,NA,0.0802690135875558,14.8953714285714,0.137081856259449,0.0400279082783051,14.8953714285714,0.0400279082783051,14.8953714285714,0.0400279082783051
2009,19820," Detroit-Warren-Dearborn, MI","MI",19804,0.0971375751692613,NA,0.135984036663727,0.0971375751692613,15.7390285714286,0.135984036663727,0.0528749330612373,15.7390285714286,0.0528749330612373,15.7390285714286,0.0528749330612373
2010,19820," Detroit-Warren-Dearborn, MI","MI",19804,NA,NA,NA,0.102737400892366,16.5826857142857,0.149695531060162,0.0552335452774259,16.5826857142857,0.0552335452774259,16.5826857142857,0.0552335452774259
2011,19820," Detroit-Warren-Dearborn, MI","MI",19804,0.10833722661547,NA,0.163407025456597,0.10833722661547,17.4263428571429,0.163407025456597,0.0574487748259863,17.4263428571429,0.0574487748259863,17.4263428571429,0.0574487748259863
2012,19820," Detroit-Warren-Dearborn, MI","MI",19804,NA,18.27,NA,0.109467452628918,18.27,0.14236766187972,0.0596383958931562,18.27,0.0596383958931562,18.27,0.0596383958931562
2013,19820," Detroit-Warren-Dearborn, MI","MI",19804,0.110597678642366,NA,0.121328298302843,0.110597678642366,18.27,0.121328298302843,0.0627160794485289,19.3180012724585,0.0616680781760704,18.7940006362292,0.0621920788122997
2014,19820," Detroit-Warren-Dearborn, MI","MI",19804,NA,NA,NA,0.109633479835281,18.27,0.119505878922862,0.0621115871029526,20.4261178523649,0.0599554692505877,19.3330300993205,0.0610485570036321
2015,19820," Detroit-Warren-Dearborn, MI","MI",19804,0.108669281028196,NA,0.117683459542882,0.108669281028196,18.27,0.117683459542882,0.0615038134095428,21.597798065866,0.0581760153436768,19.887519430042,0.0598862939795008
2016,19820," Detroit-Warren-Dearborn, MI","MI",19804,NA,NA,NA,0.101595851803283,18.27,0.118041715421754,0.0556426041760743,22.8366880415271,0.0510759161345472,20.4579120318134,0.0534546921442609
2017,19820," Detroit-Warren-Dearborn, MI","MI",19804,0.0945224225783691,NA,0.118399971300626,0.0945224225783691,18.27,0.118399971300626,0.0497861271164708,24.1466430566479,0.0439094840598229,21.0446640252776,0.0470114630911931
2018,19820," Detroit-Warren-Dearborn, MI","MI",19804,NA,NA,NA,0.0924451587783167,18.27,0.117214625689646,0.0481785418747783,25.5317395344239,0.0409168023403544,21.6482446130432,0.0448002972617351
2019,19820," Detroit-Warren-Dearborn, MI","MI",19804,0.0903678949782644,NA,0.116029280078667,0.0903678949782644,18.27,0.116029280078667,0.0465663585797643,26.9962877292873,0.037840070850477,22.2691364548867,0.0425672221248777
2020,19820," Detroit-Warren-Dearborn, MI","MI",19804,NA,NA,NA,0.0903678949782644,18.27,0.116029280078667,0.0465663585797643,28.544845139903,0.0362915134398614,22.9078360537173,0.041928522526047
1985,26420," Houston-The Woodlands-Sugar Land, TX","TX",26420,0.085198414465428,12.8,0.167786301227989,0.085198414465428,12.8,0.167786301227989,0.0436523996617973,12.8,0.0436523996617973,12.8,0.0436523996617973
1986,26420," Houston-The Woodlands-Sugar Land, TX","TX",26420,NA,NA,NA,0.0925818049274922,12.8,0.147475203375232,0.0511453391601195,12.8,0.0511453391601195,12.8,0.0511453391601195
1987,26420," Houston-The Woodlands-Sugar Land, TX","TX",26420,0.0999651953895564,NA,0.127164105522474,0.0999651953895564,12.8,0.127164105522474,0.0589183228627691,12.8,0.0589183228627691,12.8,0.0589183228627691
1988,26420," Houston-The Woodlands-Sugar Land, TX","TX",26420,NA,NA,NA,0.108134662398833,12.8,0.102828425049513,0.0680332279729965,12.8,0.0680332279729965,12.8,0.0680332279729965
1989,26420," Houston-The Woodlands-Sugar Land, TX","TX",26420,0.11630412940811,NA,0.0784927445765512,0.11630412940811,12.8,0.0784927445765512,0.0775193900159269,12.8,0.0775193900159269,12.8,0.0775193900159269
1990,26420," Houston-The Woodlands-Sugar Land, TX","TX",26420,NA,12.8,NA,0.126110752485134,12.8,0.120333664493217,0.0810303675801131,12.8,0.0810303675801131,12.8,0.0810303675801131
1991,26420," Houston-The Woodlands-Sugar Land, TX","TX",26420,0.135917375562158,NA,0.162174584409883,0.135917375562158,13.1579866666667,0.162174584409883,0.0834171304001418,13.1579866666667,0.0834171304001418,13.1579866666667,0.0834171304001418
1992,26420," Houston-The Woodlands-Sugar Land, TX","TX",26420,NA,NA,NA,0.129977189620082,13.5159733333333,0.108586443878756,0.0849157101501884,13.5159733333333,0.0849157101501884,13.5159733333333,0.0849157101501884
1993,26420," Houston-The Woodlands-Sugar Land, TX","TX",26420,0.124037003678005,NA,0.054998303347629,0.124037003678005,13.87396,0.054998303347629,0.0858198525607703,13.87396,0.0858198525607703,13.87396,0.0858198525607703
1994,26420," Houston-The Woodlands-Sugar Land, TX","TX",26420,NA,NA,NA,0.12807108719134,14.2319466666667,0.0420515640185707,0.0905695025072385,14.2319466666667,0.0905695025072385,14.2319466666667,0.0905695025072385
1995,26420," Houston-The Woodlands-Sugar Land, TX","TX",26420,0.132105170704675,NA,0.0291048246895124,0.132105170704675,14.5899333333333,0.0291048246895124,0.0954166834460741,14.5899333333333,0.0954166834460741,14.5899333333333,0.0954166834460741
1996,26420," Houston-The Woodlands-Sugar Land, TX","TX",26420,NA,NA,NA,0.135668552318489,14.94792,0.0548016556259664,0.0950338773194334,14.94792,0.0950338773194334,14.94792,0.0950338773194334
1997,26420," Houston-The Woodlands-Sugar Land, TX","TX",26420,0.139231933932303,NA,0.0804984865624203,0.139231933932303,15.3059066666667,0.0804984865624203,0.094480077828743,15.3059066666667,0.094480077828743,15.3059066666667,0.094480077828743
1998,26420," Houston-The Woodlands-Sugar Land, TX","TX",26420,NA,NA,NA,0.135119112683828,15.6638933333333,0.0889779563041974,0.0895212995473446,15.6638933333333,0.0895212995473446,15.6638933333333,0.0895212995473446
1999,26420," Houston-The Woodlands-Sugar Land, TX","TX",26420,0.131006291435353,NA,0.0974574260459746,0.131006291435353,16.02188,0.0974574260459746,0.0846276459881603,16.02188,0.0846276459881603,16.02188,0.0846276459881603
2000,26420," Houston-The Woodlands-Sugar Land, TX","TX",26420,NA,NA,NA,0.126782435196285,16.3798666666667,0.127656037685643,0.0771353849732771,16.3798666666667,0.0771353849732771,16.3798666666667,0.0771353849732771
2001,26420," Houston-The Woodlands-Sugar Land, TX","TX",26420,0.122558578957217,NA,0.157854649325312,0.122558578957217,16.7378533333333,0.157854649325312,0.0698813194075757,16.7378533333333,0.0698813194075757,16.7378533333333,0.0698813194075757
2002,26420," Houston-The Woodlands-Sugar Land, TX","TX",26420,NA,NA,NA,0.112480518393024,17.09584,0.163019109145124,0.0610564543388298,17.09584,0.0610564543388298,17.09584,0.0610564543388298
2003,26420," Houston-The Woodlands-Sugar Land, TX","TX",26420,0.102402457828831,NA,0.168183568964936,0.102402457828831,17.4538266666667,0.168183568964936,0.0523287832176039,17.4538266666667,0.0523287832176039,17.4538266666667,0.0523287832176039
2004,26420," Houston-The Woodlands-Sugar Land, TX","TX",26420,NA,NA,NA,0.105107824774765,17.8118133333333,0.12731999047781,0.058082283706038,17.8118133333333,0.058082283706038,17.8118133333333,0.058082283706038
2005,26420," Houston-The Woodlands-Sugar Land, TX","TX",26420,0.107813191720699,18.1698,0.0864564119906845,0.107813191720699,18.1698,0.0864564119906845,0.0640422270843124,18.1698,0.0640422270843124,18.1698,0.0640422270843124
2006,26420," Houston-The Woodlands-Sugar Land, TX","TX",26420,NA,NA,NA,0.108399324193965,18.3084,0.0900428510920615,0.0640405915259438,18.3084,0.0640405915259438,18.3084,0.0640405915259438
2007,26420," Houston-The Woodlands-Sugar Land, TX","TX",26420,0.108985456667231,NA,0.0936292901934385,0.108985456667231,18.447,0.0936292901934385,0.0640350304529624,18.447,0.0640350304529624,18.447,0.0640350304529624
2008,26420," Houston-The Woodlands-Sugar Land, TX","TX",26420,NA,NA,NA,0.122273884562567,18.5856,0.0786906583061553,0.0768476397129421,18.5856,0.0768476397129421,18.5856,0.0768476397129421
2009,26420," Houston-The Woodlands-Sugar Land, TX","TX",26420,0.135562312457902,NA,0.063752026418872,0.135562312457902,18.7242,0.063752026418872,0.0900309482886256,18.7242,0.0900309482886256,18.7242,0.0900309482886256
2010,26420," Houston-The Woodlands-Sugar Land, TX","TX",26420,NA,NA,NA,0.129606631433139,18.8628,0.0713932651293907,0.0837613477604973,18.8628,0.0837613477604973,18.8628,0.0837613477604973
2011,26420," Houston-The Woodlands-Sugar Land, TX","TX",26420,0.123650950408376,NA,0.0790345038399095,0.123650950408376,19.0014,0.0790345038399095,0.0775767303288766,19.0014,0.0775767303288766,19.0014,0.0775767303288766
2012,26420," Houston-The Woodlands-Sugar Land, TX","TX",26420,NA,19.14,NA,0.124156994018505,19.14,0.066191471704689,0.0793621134531399,19.14,0.0793621134531399,19.14,0.0793621134531399
2013,26420," Houston-The Woodlands-Sugar Land, TX","TX",26420,0.124663037628634,NA,0.0533484395694686,0.124663037628634,19.14,0.0533484395694686,0.0812982330608824,19.282766021066,0.0811554670398164,19.211383010533,0.0812268500503494
2014,26420," Houston-The Woodlands-Sugar Land, TX","TX",26420,NA,NA,NA,0.119284292423838,19.14,0.069016651027266,0.0747989629908962,19.42659693956,0.0745123660513363,19.283032245423,0.0746559307454732
2015,26420," Houston-The Woodlands-Sugar Land, TX","TX",26420,0.113905547219041,NA,0.0846848624850633,0.113905547219041,19.14,0.0846848624850633,0.068457068648336,19.5715006985941,0.0680255679497418,19.354948697559,0.068242119950777
2016,26420," Houston-The Woodlands-Sugar Land, TX","TX",26420,NA,NA,NA,0.103155058997849,19.14,0.0933014250166266,0.0584394698624618,19.7174853005288,0.0578619845619331,19.4271333635331,0.0581523364989288
2017,26420," Houston-The Woodlands-Sugar Land, TX","TX",26420,0.0924045707766561,NA,0.10191798754819,0.0924045707766561,19.14,0.10191798754819,0.0485948525477124,19.864558807414,0.0478702937402984,19.499587243654,0.0482352653040584
2018,26420," Houston-The Woodlands-Sugar Land, TX","TX",26420,NA,NA,NA,0.0906979650535227,19.14,0.126321371240337,0.045097203810341,20.0127293414352,0.0442244744689058,19.5723113419614,0.0446648924683796
2019,26420," Houston-The Woodlands-Sugar Land, TX","TX",26420,0.0889913593303892,NA,0.150724754932484,0.0889913593303892,19.14,0.150724754932484,0.0416773265953787,20.1620050853614,0.0406553215100173,19.6453066662393,0.0411720199291395
2020,26420," Houston-The Woodlands-Sugar Land, TX","TX",26420,NA,NA,NA,0.0889913593303892,19.14,0.150724754932484,0.0416773265953787,20.3123942829973,0.0405049323123815,19.7185742280303,0.0410987523673484
1985,31080," Los Angeles-Long Beach-Anaheim, CA","CA",31084,0.0625276187360954,5.11,0.0210101209503753,0.0625276187360954,5.11,0.0210101209503753,0.042295423942295,5.11,0.042295423942295,5.11,0.042295423942295
1986,31080," Los Angeles-Long Beach-Anaheim, CA","CA",31084,NA,NA,NA,0.0613828282219692,5.11,0.023894138623993,0.0410836984383662,5.11,0.0410836984383662,5.11,0.0410836984383662
1987,31080," Los Angeles-Long Beach-Anaheim, CA","CA",31084,0.0602380377078429,NA,0.0267781562976107,0.0602380377078429,5.11,0.0267781562976107,0.0398781383349485,5.11,0.0398781383349485,5.11,0.0398781383349485
1988,31080," Los Angeles-Long Beach-Anaheim, CA","CA",31084,NA,NA,NA,0.0539215426451901,5.11,0.0390272904402943,0.0335216551581062,5.11,0.0335216551581062,5.11,0.0335216551581062
1989,31080," Los Angeles-Long Beach-Anaheim, CA","CA",31084,0.0476050475825374,NA,0.0512764245829779,0.0476050475825374,5.11,0.0512764245829779,0.0273096556983907,5.11,0.0273096556983907,5.11,0.0273096556983907
1990,31080," Los Angeles-Long Beach-Anaheim, CA","CA",31084,NA,5.11,NA,0.0468680093729368,5.11,0.0469771376574686,0.0268449097861964,5.11,0.0268449097861964,5.11,0.0268449097861964
1991,31080," Los Angeles-Long Beach-Anaheim, CA","CA",31084,0.0461309711633362,NA,0.0426778507319593,0.0461309711633362,5.08724666666667,0.0426778507319593,0.0263969999046159,5.08724666666667,0.0263969999046159,5.08724666666667,0.0263969999046159
1992,31080," Los Angeles-Long Beach-Anaheim, CA","CA",31084,NA,NA,NA,0.0487765374242213,5.06449333333333,0.0769790206576791,0.0272223308341088,5.06449333333333,0.0272223308341088,5.06449333333333,0.0272223308341088
1993,31080," Los Angeles-Long Beach-Anaheim, CA","CA",31084,0.0514221036851064,NA,0.111280190583399,0.0514221036851064,5.04174,0.111280190583399,0.0278782026498417,5.04174,0.0278782026498417,5.04174,0.0278782026498417
1994,31080," Los Angeles-Long Beach-Anaheim, CA","CA",31084,NA,NA,NA,0.055114349196579,5.01898666666667,0.0782149093451041,0.0326663209938197,5.01898666666667,0.0326663209938197,5.01898666666667,0.0326663209938197
1995,31080," Los Angeles-Long Beach-Anaheim, CA","CA",31084,0.0588065947080515,NA,0.0451496281068092,0.0588065947080515,4.99623333333333,0.0451496281068092,0.0376824211212079,4.99623333333333,0.0376824211212079,4.99623333333333,0.0376824211212079
1996,31080," Los Angeles-Long Beach-Anaheim, CA","CA",31084,NA,NA,NA,0.0587626613542593,4.97348,0.0377412388179951,0.0380724797953702,4.97348,0.0380724797953702,4.97348,0.0380724797953702
1997,31080," Los Angeles-Long Beach-Anaheim, CA","CA",31084,0.0587187280004671,NA,0.030332849529181,0.0587187280004671,4.95072666666667,0.030332849529181,0.0384619306767936,4.95072666666667,0.0384619306767936,4.95072666666667,0.0384619306767936
1998,31080," Los Angeles-Long Beach-Anaheim, CA","CA",31084,NA,NA,NA,0.0617047560176181,4.92797333333333,0.0291448846054365,0.0412566118275616,4.92797333333333,0.0412566118275616,4.92797333333333,0.0412566118275616
1999,31080," Los Angeles-Long Beach-Anaheim, CA","CA",31084,0.0646907840347691,NA,0.0279569196816919,0.0646907840347691,4.90522,0.0279569196816919,0.044057917199899,4.90522,0.044057917199899,4.90522,0.044057917199899
2000,31080," Los Angeles-Long Beach-Anaheim, CA","CA",31084,NA,NA,NA,0.0606134315059674,4.88246666666667,0.020767218688638,0.0407869785521966,4.88246666666667,0.0407869785521966,4.88246666666667,0.0407869785521966
2001,31080," Los Angeles-Long Beach-Anaheim, CA","CA",31084,0.0565360789771656,NA,0.0135775176955842,0.0565360789771656,4.85971333333333,0.0135775176955842,0.0374612971752202,4.85971333333333,0.0374612971752202,4.85971333333333,0.0374612971752202
2002,31080," Los Angeles-Long Beach-Anaheim, CA","CA",31084,NA,NA,NA,0.0498051553621013,4.83696,0.0357120897995693,0.0302553916226063,4.83696,0.0302553916226063,4.83696,0.0302553916226063
2003,31080," Los Angeles-Long Beach-Anaheim, CA","CA",31084,0.0430742317470369,NA,0.0578466619035543,0.0430742317470369,4.81420666666667,0.0578466619035543,0.023327702739433,4.81420666666667,0.023327702739433,4.81420666666667,0.023327702739433
2004,31080," Los Angeles-Long Beach-Anaheim, CA","CA",31084,NA,NA,NA,0.0365965997726152,4.79145333333333,0.0409314356267477,0.0182301546822887,4.79145333333333,0.0182301546822887,4.79145333333333,0.0182301546822887
2005,31080," Los Angeles-Long Beach-Anaheim, CA","CA",31084,0.0301189677981935,4.7687,0.0240162093499411,0.0301189677981935,4.7687,0.0240162093499411,0.0129279944669375,4.7687,0.0129279944669375,4.7687,0.0129279944669375
2006,31080," Los Angeles-Long Beach-Anaheim, CA","CA",31084,NA,NA,NA,0.0274164999532861,5.29174285714286,0.0222137911343152,0.00998839706360259,5.29174285714286,0.00998839706360259,5.29174285714286,0.00998839706360259
2007,31080," Los Angeles-Long Beach-Anaheim, CA","CA",31084,0.0247140321083788,NA,0.0204113729186892,0.0247140321083788,5.81478571428571,0.0204113729186892,0.00703970359731215,5.81478571428571,0.00703970359731215,5.81478571428571,0.00703970359731215
2008,31080," Los Angeles-Long Beach-Anaheim, CA","CA",31084,NA,NA,NA,0.0341507893041895,6.33782857142857,0.0326606566847746,0.014757326368605,6.33782857142857,0.014757326368605,6.33782857142857,0.014757326368605
2009,31080," Los Angeles-Long Beach-Anaheim, CA","CA",31084,0.0435875465000002,NA,0.0449099404508599,0.0435875465000002,6.86087142857143,0.0449099404508599,0.0222590898067691,6.86087142857143,0.0222590898067691,6.86087142857143,0.0222590898067691
2010,31080," Los Angeles-Long Beach-Anaheim, CA","CA",31084,NA,NA,NA,0.0452327964772773,7.38391428571428,0.0370496062926901,0.0235351998231754,7.38391428571428,0.0235351998231754,7.38391428571428,0.0235351998231754
2011,31080," Los Angeles-Long Beach-Anaheim, CA","CA",31084,0.0468780464545544,NA,0.0291892721345204,0.0468780464545544,7.90695714285714,0.0291892721345204,0.0248354594571165,7.90695714285714,0.0248354594571165,7.90695714285714,0.0248354594571165
2012,31080," Los Angeles-Long Beach-Anaheim, CA","CA",31084,NA,8.43,NA,0.0450042631561455,8.43,0.0415927924371481,0.0220927313849774,8.43,0.0220927313849774,8.43,0.0220927313849774
2013,31080," Los Angeles-Long Beach-Anaheim, CA","CA",31084,0.0431304798577366,NA,0.0539963127397759,0.0431304798577366,8.43,0.0539963127397759,0.0199164473642324,9.14480334822065,0.0192016440160118,8.78740167411033,0.0195590456901221
2014,31080," Los Angeles-Long Beach-Anaheim, CA","CA",31084,NA,NA,NA,0.0406903084192147,8.43,0.0435081964101975,0.0181595540363311,9.9202168775359,0.0166693371587952,9.1599558934943,0.0174295981428368
2015,31080," Los Angeles-Long Beach-Anaheim, CA","CA",31084,0.0382501369806927,NA,0.0330200800806191,0.0382501369806927,8.43,0.0330200800806191,0.0163548687101405,10.7613798952272,0.0140234888149133,9.54830507156211,0.0152365636385784
2016,31080," Los Angeles-Long Beach-Anaheim, CA","CA",31084,NA,NA,NA,0.037509885514377,8.43,0.041845025126897,0.0153774426222708,11.6738674848574,0.0121335751374133,9.95311885774152,0.0138543237645293
2017,31080," Los Angeles-Long Beach-Anaheim, CA","CA",31084,0.0367696340480614,NA,0.0506699701731749,0.0367696340480614,8.43,0.0506699701731749,0.0144122156582518,12.6637274569642,0.0101784882012876,10.3750952921871,0.0124671203660648
2018,31080," Los Angeles-Long Beach-Anaheim, CA","CA",31084,NA,NA,NA,0.0369629861553807,8.43,0.0474232517471346,0.0146956527768588,13.7375204329063,0.00938813234395247,10.8149620094447,0.0123106907674141
2019,31080," Los Angeles-Long Beach-Anaheim, CA","CA",31084,0.0371563382627,NA,0.0441765333210944,0.0371563382627,8.43,0.0441765333210944,0.0149802621742088,14.9023633275316,0.00850789884667721,11.2734774931475,0.0121367846810613
2020,31080," Los Angeles-Long Beach-Anaheim, CA","CA",31084,NA,NA,NA,0.0371563382627,8.43,0.0441765333210944,0.0149802621742088,16.1659765188626,0.00724428565534622,11.7514323839063,0.0116588297903025
